id,created_at,original_text,clean_text,polarity
1168352642243784704,Mon Sep 02 02:39:11 +0000 2019,@snifflyone It's on my feed do you think it's still good to eat,snifflyone It 's feed think 's still good eat,0.7
1168351777441206273,Mon Sep 02 02:35:45 +0000 2019,Will this be like Lando being pan https://t.co/97stUOZtyO,Will like Lando pan https //t.co/97stUOZtyO,0.0
1168328346649784321,Mon Sep 02 01:02:38 +0000 2019,@Dcamacho13 It literally sounds like a sea shanty he recites line by line while the room claps in time and hollers,Dcamacho13 It literally sounds like sea shanty recites line line room claps time hollers,0.0
1168089962220097537,Sun Sep 01 09:15:23 +0000 2019,"I wish there was more transparency on what Patreon earns by marketing third-party services to the creators on their platform, who are already paying for use of the site. Do they get paid per signup referral or is there a general agreement of exclusivity? What is the value?",I wish transparency Patreon earns marketing third-party services creators platform already paying use site Do get paid per signup referral general agreement exclusivity What value,0.05000000000000002
1168087978821832704,Sun Sep 01 09:07:30 +0000 2019,"Lol YouTube's processing is being slow again so I decided to try Patreon's new Vimeo integration, which is supposed to be more secure, and clicked through only to find out that it's just an agreement between Patreon to help sell Vimeo Plus accounts. I assume they're getting a cut",Lol YouTube 's processing slow I decided try Patreon 's new Vimeo integration supposed secure clicked find 's agreement Patreon help sell Vimeo Plus accounts I assume 're getting cut,0.2590909090909091
1168004366889963520,Sun Sep 01 03:35:16 +0000 2019,If you can't handle me at my Charades Dragon then you don't deserve me at my Disguise Men's Yoshi Deluxe Adult Costume https://t.co/OmoSv1sdoV,If ca n't handle Charades Dragon n't deserve Disguise Men 's Yoshi Deluxe Adult Costume https //t.co/OmoSv1sdoV,0.35
1167986069947600897,Sun Sep 01 02:22:33 +0000 2019,@henryhopwood01 Hot take Brother Bear 2 is less bad because those unfunny mooses have less screentime,henryhopwood01 Hot take Brother Bear 2 less bad unfunny mooses less screentime,-0.19583333333333328
1167982729322872832,Sun Sep 01 02:09:17 +0000 2019,I know it's early to say but Joker might just end up being Joaquin Phoenix's best performance since Brother Bear,I know 's early say Joker might end Joaquin Phoenix 's best performance since Brother Bear,0.55
1167795023464632320,Sat Aug 31 13:43:24 +0000 2019,Is this how it went for the jedi masters of old https://t.co/2V1j43Akao,Is went jedi masters old https //t.co/2V1j43Akao,0.1
1167699538229903360,Sat Aug 31 07:23:59 +0000 2019,I haven't seen Wreck It Ralph 2 since theaters but it's one of those movies I would definitely marathon 12 times in a row and then do a video intensely deconstructing,I n't seen Wreck It Ralph 2 since theaters 's one movies I would definitely marathon 12 times row video intensely deconstructing,0.1
1167699073517772800,Sat Aug 31 07:22:08 +0000 2019,I love the scene in Wreck It Ralph 2 when he reads the mean comments about himself because I love the idea of someone writing this about a cartoon video game character they think doesn't exist https://t.co/M4KBvyvOV5,I love scene Wreck It Ralph 2 reads mean comments I love idea someone writing cartoon video game character think n't exist https //t.co/M4KBvyvOV5,0.071875
1167695641746665472,Sat Aug 31 07:08:30 +0000 2019,"@JMASmith2484 @LaurenDamon Fans might, but not parents. There are $30 plastic lightsabers in the gift shop next door. Any child in the room is there for the experience and memories (same as how parents will buy the fairy godmother makeover package for an extra $100+ instead of just buying the dress)",JMASmith2484 LaurenDamon Fans might parents There 30 plastic lightsabers gift shop next door Any child room experience memories parents buy fairy godmother makeover package extra 100+ instead buying dress,0.0
1167660267523776512,Sat Aug 31 04:47:56 +0000 2019,"@kirksays I firmly believe the app game (which is Not Fun At All Yet) should someday unlock merch, which they obviously then would make you buy, but at least make the option to buy it an unlockable achievement. Ideally something cooler and more in-universe than pins",kirksays I firmly believe app game Not Fun At All Yet someday unlock merch obviously would make buy least make option buy unlockable achievement Ideally something cooler in-universe pins,-0.025000000000000005
1167657284161298433,Sat Aug 31 04:36:05 +0000 2019,"Concept: a pop singer whose songs are all lyrically about how ""I'm living the dream"" and ""deep down I'm just an ordinary girl like you"" but she's only middlingly-famous and like doing the fairground circuit",Concept pop singer whose songs lyrically `` I 'm living dream '' `` deep I 'm ordinary girl like '' 's middlingly-famous like fairground circuit,-0.125
1167646998876446720,Sat Aug 31 03:55:13 +0000 2019,@kirksays I love Ghost Town Alive! On the other hand there are elements of it which Disney could never do even if they felt like it - they'll let you in sets with things that aren't nailed down! They'll hand you items and send you out on a quest! That would all get stolen from disney,kirksays I love Ghost Town Alive On hand elements Disney could never even felt like 'll let sets things n't nailed They 'll hand items send quest That would get stolen disney,0.3
1167646536643121153,Sat Aug 31 03:53:22 +0000 2019,"I needed footage of the Batuu ending of Star Tours and I found good footage and then realized in part of it the cameraman is loudly saying ""AWWW, BAKKU, HELL YEAH!"" and that's my new favorite part of this video",I needed footage Batuu ending Star Tours I found good footage realized part cameraman loudly saying `` AWWW BAKKU HELL YEAH '' 's new favorite part video,0.3672727272727273
1167638475228598273,Sat Aug 31 03:21:20 +0000 2019,"Also I noticed in the press release that the Disney+ documentary about Cast Members focused disproportionately on entertainment jobs, and those are all the areas seeing budget cuts... do you think appearing in their inspiring documentary grants you immunity in the layoffs",Also I noticed press release Disney+ documentary Cast Members focused disproportionately entertainment jobs areas seeing budget cuts ... think appearing inspiring documentary grants immunity layoffs,0.16666666666666666
1167637891876417538,Sat Aug 31 03:19:01 +0000 2019,"People saying ""yeah I hate that they're in character"" are missing the point. I love the in character stuff! I love people being encouraged to have fun and be creative at their jobs! It's the the CEO going ""Great, fire those expensive actors! You do their jobs now"" that's bad",People saying `` yeah I hate 're character '' missing point I love character stuff I love people encouraged fun creative jobs It 's CEO going `` Great fire expensive actors You jobs '' 's bad,0.044444444444444474
1167635445087232000,Sat Aug 31 03:09:18 +0000 2019,"@FilonisHat Yes, to be totally honest I always assumed that would be scrapped even if budget cuts weren't a thing, because imagine the logistical nightmare of slow load times, low guest capacity per animatronic beast, etc. Would have been cool though",FilonisHat Yes totally honest I always assumed would scrapped even budget cuts n't thing imagine logistical nightmare slow load times low guest capacity per animatronic beast etc Would cool though,0.16249999999999998
1167618735357583361,Sat Aug 31 02:02:54 +0000 2019,@LaurenDamon I BELIEVE that role was determined by casting call so those should be entertainment cast members (if it's like Jedi Training they usually pull those roles from people already within the department as characters or hosts),LaurenDamon I BELIEVE role determined casting call entertainment cast members 's like Jedi Training usually pull roles people already within department characters hosts,-0.25
1167606773944963072,Sat Aug 31 01:15:22 +0000 2019,Those were originally planned and were cut to save money. I talk about this a little in my vid but they test-ran an interactive droid around Tomorrowland a few years ago and it disappeared shortly after Disney had an argument with the puppeteers' union and fired all puppeteers https://t.co/vtGxboo43R,Those originally planned cut save money I talk little vid test-ran interactive droid around Tomorrowland years ago disappeared shortly Disney argument puppeteers union fired puppeteers https //t.co/vtGxboo43R,0.0625
